100.0,100.0
400.0,400.0
400.0,100.0
100.0,400.0
175.4,129.9
395.0,260.0
327.7,393.2
273.1,124.3
235.5,110.9
276.9,171.4
171.3,206.2
126.6,289.2
258.2,394.2
395.8,107.1
145.0,335.8
173.3,344.7
301.8,214.4
188.9,303.1
380.4,304.3
341.7,399.2
275.1,195.6
235.3,101.9
276.4,130.1
351.0,372.7
380.4,199.2
301.4,107.9
364.8,305.4
268.8,307.8
350.7,274.1
107.4,391.5
392.5,357.9
305.0,341.2
192.8,284.1
153.8,295.2
171.2,376.2
301.7,163.2
102.6,255.9
354.8,300.8
160.1,205.1
119.7,188.8
261.4,154.6
133.5,254.8
387.5,345.8
176.7,108.2
307.0,267.8
268.3,130.0
277.2,150.0
340.3,180.9
201.9,228.0
123.0,347.9
143.8,242.8
323.9,262.6
267.1,342.9
239.9,133.1
240.5,367.5
392.5,161.3
130.4,118.4
122.5,169.7
128.2,343.5
390.1,254.2
331.4,387.4
307.9,159.1
379.9,318.8
307.4,153.2
180.4,183.4
259.2,244.1
171.1,397.1
132.2,165.9
248.5,337.9
298.1,206.9
260.8,130.3
175.6,255.8
164.9,322.2
326.3,387.7
380.3,224.1
340.2,165.1
144.2,201.4
335.4,248.3
312.9,183.5
395.8,304.0
204.1,114.1
362.1,346.2
222.5,354.9
165.0,157.3
241.3,101.8
384.3,308.1
150.7,269.9
274.1,303.8
196.3,367.8
285.7,144.5
393.9,316.2
363.2,397.4
233.3,135.5
371.2,196.4
170.8,172.7
121.7,244.7
256.7,101.6
339.4,125.9
323.0,136.1
251.9,315.4
361.3,343.2
253.0,160.9
181.5,296.3
189.3,267.7
357.3,316.4
110.7,145.3
294.1,342.9
156.0,224.6
163.4,116.4
132.6,128.0
309.2,115.9
208.1,119.4
353.0,201.1
257.2,243.5
394.4,372.1
242.1,335.2
273.6,376.9
126.8,286.9
112.9,116.1
240.3,242.6
365.8,135.4
354.2,224.9
119.1,201.1
135.1,377.6
161.8,270.7
182.3,206.5
360.5,192.9
266.4,145.2
294.9,366.3
266.3,381.1
205.9,349.3
323.1,387.2
136.5,115.2
281.3,132.8
141.8,216.3
240.2,250.7
230.4,236.6
164.2,143.4
158.8,220.6
201.0,229.1
207.5,164.2
284.6,280.1
184.8,392.0
166.0,177.0
393.6,343.4
331.5,144.4
351.5,302.2
354.4,113.0
201.1,368.1
338.8,297.3
214.4,164.5
150.6,318.9
145.1,369.3
137.2,379.5
362.1,362.7
172.3,399.2
356.5,385.0
387.8,259.9
356.0,128.8
391.3,270.2
257.4,324.2
103.2,314.8
274.0,112.9
317.4,219.9
251.9,151.1
114.5,275.4
130.1,329.7
319.5,265.8
119.1,398.9
112.3,156.3
118.7,236.6
301.9,166.1
159.9,367.3
215.8,275.7
319.0,209.8
341.9,248.8
106.1,186.5
337.8,386.9
258.8,142.7
132.5,233.7
331.5,367.4
335.7,196.2
253.6,275.6
294.8,372.8
142.6,261.1
203.2,127.3
223.0,305.0
221.5,324.6
394.7,317.4
355.0,135.5
208.1,232.9
174.8,117.5
185.9,380.3
295.4,101.5
188.8,139.8
122.7,192.8
256.2,175.7
232.3,250.4
266.5,249.1
194.5,379.4
304.2,275.3
288.5,234.4
282.5,380.9
306.1,278.6
357.2,314.1
367.4,387.7
204.1,277.9
225.9,376.3
342.2,348.0
338.0,231.4
198.3,363.7
148.4,233.5
154.3,151.2
235.7,307.8
387.6,388.2
161.4,361.6
293.4,106.9
195.8,103.3
354.7,131.9
362.8,148.6
272.3,369.8
305.4,392.5
352.6,369.5
193.5,195.6
285.0,357.5
285.3,113.1
286.6,184.6
356.4,301.1
369.8,190.2
168.0,326.3
393.8,157.7
197.0,340.8
380.4,251.2
352.6,358.2
146.5,207.8
141.2,157.4
236.4,365.9
385.8,213.6
276.6,184.9
150.9,129.0
186.3,225.8
195.4,270.3
282.2,319.8
156.9,334.0
335.1,142.5
372.9,163.5
196.5,175.1
267.8,100.1
223.2,231.3
127.2,393.6
334.5,372.7
337.7,234.7
161.8,352.6
133.9,238.1
188.1,229.1
343.2,214.7
314.7,133.0
111.7,335.4
258.5,182.6
271.9,106.4
255.3,106.5
397.0,166.0
111.6,179.5
214.2,196.5
179.3,158.4
306.9,143.4
255.8,242.6
