400.0,250.0
400.0,250.009
400.0,250.019
400.0,250.028
400.0,250.038
400.0,250.047
400.0,250.057
400.0,250.066
400.0,250.075
400.0,250.085
400.0,250.094
400.0,250.104
400.0,250.113
400.0,250.123
400.0,250.132
400.0,250.141
400.0,250.151
400.0,250.16
400.0,250.17
400.0,250.179
400.0,250.188
400.0,250.198
400.0,250.207
400.0,250.217
400.0,250.226
400.0,250.236
400.0,250.245
400.0,250.254
400.0,250.264
400.0,250.273
400.0,250.283
400.0,250.292
400.0,250.302
400.0,250.311
400.0,250.32
400.0,250.33
400.0,250.339
400.0,250.349
400.0,250.358
400.0,250.368
400.0,250.377
400.0,250.386
399.999,250.396
399.999,250.405
399.999,250.415
399.999,250.424
399.999,250.434
399.999,250.443
399.999,250.452
399.999,250.462
399.999,250.471
399.999,250.481
399.999,250.49
399.999,250.5
399.999,250.509
399.999,250.518
399.999,250.528
399.999,250.537
399.999,250.547
399.999,250.556
399.999,250.565
399.999,250.575
399.999,250.584
399.999,250.594
399.999,250.603
399.999,250.613
399.999,250.622
399.999,250.631
399.999,250.641
399.999,250.65
399.999,250.66
399.999,250.669
399.998,250.679
399.998,250.688
399.998,250.697
399.998,250.707
399.998,250.716
399.998,250.726
399.998,250.735
399.998,250.745
399.998,250.754
399.998,250.763
399.998,250.773
399.998,250.782
399.998,250.792
399.998,250.801
399.998,250.811
399.998,250.82
399.998,250.829
399.998,250.839
399.998,250.848
399.998,250.858
399.997,250.867
399.997,250.876
399.997,250.886
399.997,250.895
399.997,250.905
399.997,250.914
399.997,250.924
399.997,250.933
399.997,250.942
399.997,250.952
399.997,250.961
399.997,250.971
399.997,250.98
399.997,250.99
399.997,250.999
399.997,251.008
399.997,251.018
399.996,251.027
399.996,251.037
399.996,251.046
399.996,251.056
399.996,251.065
399.996,251.074
399.996,251.084
399.996,251.093
399.996,251.103
399.996,251.112
399.996,251.122
399.996,251.131
399.996,251.14
399.996,251.15
399.996,251.159
399.995,251.169
399.995,251.178
399.995,251.188
399.995,251.197
399.995,251.206
399.995,251.216
399.995,251.225
399.995,251.235
399.995,251.244
399.995,251.253
399.995,251.263
399.995,251.272
399.995,251.282
399.994,251.291
399.994,251.301
399.994,251.31
399.994,251.319
399.994,251.329
399.994,251.338
399.994,251.348
399.994,251.357
399.994,251.367
399.994,251.376
399.994,251.385
399.994,251.395
399.993,251.404
399.993,251.414
399.993,251.423
399.993,251.433
399.993,251.442
399.993,251.451
399.993,251.461
399.993,251.47
399.993,251.48
399.993,251.489
399.993,251.499
399.992,251.508
399.992,251.517
399.992,251.527
399.992,251.536
399.992,251.546
399.992,251.555
399.992,251.564
399.992,251.574
399.992,251.583
399.992,251.593
399.991,251.602
399.991,251.612
399.991,251.621
399.991,251.63
399.991,251.64
399.991,251.649
399.991,251.659
399.991,251.668
399.991,251.678
399.991,251.687
399.99,251.696
399.99,251.706
399.99,251.715
399.99,251.725
399.99,251.734
399.99,251.744
399.99,251.753
399.99,251.762
399.99,251.772
399.989,251.781
399.989,251.791
399.989,251.8
399.989,251.81
399.989,251.819
399.989,251.828
399.989,251.838
399.989,251.847
399.989,251.857
399.988,251.866
399.988,251.875
399.988,251.885
399.988,251.894
399.988,251.904
399.988,251.913
399.988,251.923
399.988,251.932
399.987,251.941
399.987,251.951
399.987,251.96
399.987,251.97
399.987,251.979
399.987,251.989
399.987,251.998
399.987,252.007
399.986,252.017
399.986,252.026
399.986,252.036
399.986,252.045
399.986,252.055
399.986,252.064
399.986,252.073
399.986,252.083
399.985,252.092
399.985,252.102
399.985,252.111
399.985,252.121
399.985,252.13
399.985,252.139
399.985,252.149
399.984,252.158
399.984,252.168
399.984,252.177
399.984,252.186
399.984,252.196
399.984,252.205
399.984,252.215
399.984,252.224
399.983,252.234
399.983,252.243
399.983,252.252
399.983,252.262
399.983,252.271
399.983,252.281
399.983,252.29
399.982,252.3
399.982,252.309
399.982,252.318
399.982,252.328
399.982,252.337
399.982,252.347
399.981,252.356
399.981,252.366
399.981,252.375
399.981,252.384
399.981,252.394
399.981,252.403
399.981,252.413
399.98,252.422
399.98,252.431
399.98,252.441
399.98,252.45
399.98,252.46
399.98,252.469
399.98,252.479
399.979,252.488
399.979,252.497
399.979,252.507
399.979,252.516
399.979,252.526
399.979,252.535
399.978,252.545
399.978,252.554
399.978,252.563
399.978,252.573
399.978,252.582
399.978,252.592
399.977,252.601
399.977,252.611
399.977,252.62
399.977,252.629
399.977,252.639
399.977,252.648
399.976,252.658
399.976,252.667
399.976,252.676
399.976,252.686
399.976,252.695
399.976,252.705
399.975,252.714
399.975,252.724
399.975,252.733
399.975,252.742
399.975,252.752
399.975,252.761
399.974,252.771
399.974,252.78
399.974,252.79
399.974,252.799
399.974,252.808
399.974,252.818
399.973,252.827
399.973,252.837
399.973,252.846
399.973,252.856
399.973,252.865
399.972,252.874
399.972,252.884
399.972,252.893
399.972,252.903
399.972,252.912
399.972,252.921
399.971,252.931
399.971,252.94
399.971,252.95
399.971,252.959
399.971,252.969
399.97,252.978
399.97,252.987
399.97,252.997
399.97,253.006
399.97,253.016
399.969,253.025
399.969,253.035
399.969,253.044
399.969,253.053
399.969,253.063
399.969,253.072
399.968,253.082
399.968,253.091
399.968,253.101
399.968,253.11
399.968,253.119
399.967,253.129
399.967,253.138
399.967,253.148
399.967,253.157
399.967,253.166
399.966,253.176
399.966,253.185
399.966,253.195
399.966,253.204
399.966,253.214
399.965,253.223
399.965,253.232
399.965,253.242
399.965,253.251
399.965,253.261
399.964,253.27
399.964,253.28
399.964,253.289
399.964,253.298
399.964,253.308
399.963,253.317
399.963,253.327
399.963,253.336
399.963,253.346
399.962,253.355
399.962,253.364
399.962,253.374
399.962,253.383
399.962,253.393
399.961,253.402
399.961,253.411
399.961,253.421
399.961,253.43
399.961,253.44
399.96,253.449
399.96,253.459
399.96,253.468
399.96,253.477
399.959,253.487
399.959,253.496
399.959,253.506
399.959,253.515
399.959,253.525
399.958,253.534
399.958,253.543
399.958,253.553
399.958,253.562
399.957,253.572
399.957,253.581
399.957,253.59
399.957,253.6
399.957,253.609
399.956,253.619
399.956,253.628
399.956,253.638
399.956,253.647
399.955,253.656
399.955,253.666
399.955,253.675
399.955,253.685
399.955,253.694
399.954,253.704
399.954,253.713
399.954,253.722
399.954,253.732
399.953,253.741
399.953,253.751
399.953,253.76
399.953,253.77
399.952,253.779
399.952,253.788
399.952,253.798
399.952,253.807
399.951,253.817
399.951,253.826
399.951,253.835
399.951,253.845
399.95,253.854
399.95,253.864
399.95,253.873
399.95,253.883
399.949,253.892
399.949,253.901
399.949,253.911
399.949,253.92
399.949,253.93
399.948,253.939
399.948,253.949
399.948,253.958
399.948,253.967
399.947,253.977
399.947,253.986
399.947,253.996
399.947,254.005
399.946,254.014
399.946,254.024
399.946,254.033
399.946,254.043
399.945,254.052
399.945,254.062
399.945,254.071
399.944,254.08
399.944,254.09
399.944,254.099
399.944,254.109
