184.6,362.1
115.2,267.6
292.5,219.2
229.7,175.3
194.5,158.1
248.4,241.1
353.5,293.4
354.4,119.9
149.9,270.4
154.5,273.3
350.1,177.7
116.4,261.3
237.9,166.6
364.1,375.2
327.7,213.9
102.2,121.3
291.7,206.8
310.1,224.7
282.6,400.0
281.3,288.1
169.2,305.5
218.8,283.3
333.6,369.3
218.3,236.1
267.3,198.5
360.3,196.5
225.4,290.5
350.9,150.7
153.9,359.8
256.9,169.7
290.0,173.9
172.5,377.8
258.0,262.3
272.3,354.8
153.1,114.7
113.5,373.1
284.6,144.7
187.9,130.1
118.9,154.5
163.1,219.9
392.5,338.6
115.3,340.1
155.6,224.9
172.0,249.1
397.9,317.4
346.8,186.4
310.9,214.6
314.7,179.7
234.4,345.0
371.3,237.7
297.2,237.1
380.5,147.9
180.6,168.7
268.0,283.0
122.1,294.5
253.6,376.2
201.0,134.7
379.8,137.7
336.1,219.1
160.9,165.6
214.1,145.7
185.9,336.7
281.4,345.5
124.6,300.5
278.0,378.7
196.8,155.1
178.0,233.5
118.7,244.5
284.5,272.1
391.7,100.7
314.8,375.4
272.6,366.1
143.2,391.1
248.5,198.0
318.7,198.1
105.9,284.4
198.5,296.1
273.5,155.3
354.9,399.8
216.2,371.8
394.2,294.3
357.2,319.3
272.7,315.8
267.5,314.9
310.2,103.9
236.8,121.0
279.7,238.6
157.9,395.9
285.0,215.1
383.4,121.4
314.4,294.0
380.1,392.0
391.7,208.4
198.6,110.9
129.5,346.1
212.8,379.0
285.4,195.8
277.4,359.2
203.5,243.3
163.2,370.0
361.3,280.3
123.4,267.6
384.7,246.5
341.4,192.9
206.1,174.3
198.2,298.1
374.4,242.5
318.9,202.0
174.5,270.9
374.4,370.2
214.3,155.2
219.8,396.8
285.1,377.2
108.9,177.9
328.7,111.9
267.2,200.7
203.4,203.9
247.7,213.4
394.1,273.8
139.0,283.6
133.9,389.8
180.3,316.8
168.8,108.5
333.7,166.9
181.6,236.8
210.9,239.0
113.6,340.2
398.5,398.0
220.3,367.0
162.6,329.0
264.1,394.3
276.7,312.6
279.9,213.3
220.1,165.6
105.1,303.7
231.5,133.6
114.2,205.1
153.9,388.5
327.4,320.4
124.8,314.4
369.6,246.3
193.8,241.2
264.0,362.4
257.0,295.3
159.1,314.4
248.9,122.5
269.5,331.4
213.1,251.2
338.4,140.5
202.5,120.0
249.0,264.0
343.7,102.4
192.2,194.0
313.1,119.8
163.1,324.6
398.2,267.5
293.1,132.1
353.8,341.6
384.6,284.5
274.6,300.1
394.8,287.8
350.0,251.9
228.1,312.5
231.3,285.7
281.7,245.7
389.6,183.4
257.0,355.6
243.4,269.8
132.6,141.7
207.7,295.4
153.8,152.0
372.3,146.3
353.7,384.6
131.2,307.3
252.7,365.6
313.1,111.9
172.7,202.8
363.1,202.0
298.9,111.9
163.8,256.7
322.8,310.8
368.9,107.5
236.8,131.3
116.8,229.7
157.2,314.6
353.7,155.4
256.8,206.0
162.5,134.7
331.3,168.1
245.4,293.7
129.8,278.8
353.3,147.7
133.8,123.8
219.5,303.3
241.8,295.7
319.7,269.2
274.3,171.0
344.3,266.5
312.1,382.1
335.9,250.7
262.9,158.8
392.3,353.3
314.9,178.0
179.9,196.7
333.7,211.2
179.6,300.1
326.3,104.1
399.0,218.0
339.7,218.7
101.1,209.3
266.4,175.1
397.5,388.2
314.2,242.6
162.0,289.1
220.7,174.0
293.6,135.2
305.4,193.6
303.5,392.9
140.5,135.8
380.7,358.3
369.6,296.6
165.5,157.4
363.2,337.8
212.4,332.5
275.4,140.0
297.6,341.5
234.7,385.1
135.6,319.3
110.5,121.2
340.2,191.7
184.9,243.7
225.4,363.1
138.1,303.0
348.8,393.5
217.0,101.7
116.9,343.2
330.9,125.1
155.7,176.4
112.9,243.8
356.9,147.8
219.7,124.1
114.9,352.5
224.2,156.6
373.6,259.4
130.8,223.3
227.0,304.0
223.5,188.0
283.4,149.8
174.1,322.5
194.2,182.4
185.4,199.8
324.8,383.8
245.7,265.8
386.6,391.2
214.0,135.8
224.7,379.2
140.0,116.4
126.6,254.1
204.4,194.2
183.5,195.2
132.0,306.6
383.1,129.2
121.9,179.0
215.7,281.0
348.6,256.9
113.5,239.1
265.4,394.1
104.1,183.1
386.6,114.4
237.1,292.4
238.6,248.4
305.1,147.0
336.1,305.0
257.1,198.0
114.6,375.9
120.1,328.8
281.0,379.9
172.9,354.5
322.5,371.1
126.9,372.1
183.8,125.0
261.9,310.5
301.2,149.9
177.4,346.9
145.0,227.7
378.9,375.7
243.3,338.3
207.1,399.6
224.4,223.6
363.3,196.5
125.0,250.7
169.3,385.4
205.7,384.6
332.5,225.1
256.7,156.0
347.4,265.5
166.9,214.2
273.1,175.0
191.9,177.7
388.0,115.8
113.6,253.2
355.6,357.0
380.9,110.8
230.9,225.2
144.5,299.9
331.6,106.7
168.6,277.5
367.7,224.6
233.8,154.6
131.2,298.9
182.3,323.7
373.2,130.2
272.1,133.8
266.1,191.7
207.0,159.7
394.5,156.7
133.4,128.8
142.2,220.8
199.8,225.9
306.8,295.5
139.5,398.6
178.7,244.9
105.1,382.7
344.1,294.0
320.7,131.8
191.2,170.2
230.4,207.6
225.3,340.7
154.4,388.6
123.1,389.3
152.6,132.2
196.5,314.7
344.8,333.8
392.8,102.2
310.8,159.4
342.6,232.8
304.3,305.8
198.7,151.7
208.0,192.7
158.7,195.4
377.7,109.9
391.9,142.4
278.8,280.9
127.0,249.6
377.5,157.9
252.6,258.1
112.6,317.9
162.2,331.9
183.4,271.2
162.9,118.6
342.8,151.9
239.8,322.5
255.2,132.6
325.7,272.6
189.8,154.5
323.6,207.9
221.3,188.1
388.1,356.3
398.5,258.7
326.8,252.7
372.3,154.1
302.5,376.9
317.4,391.3
253.3,116.0
275.1,108.7
309.1,375.7
161.1,212.7
330.1,239.0
328.4,233.1
262.5,203.8
347.5,205.7
309.8,252.8
275.1,139.2
207.3,161.2
300.6,309.8
303.3,253.6
328.5,321.0
349.0,164.3
356.4,367.3
183.5,348.7
255.9,220.1
363.0,152.5
357.7,368.5
334.4,109.3
319.8,156.8
333.4,326.6
293.3,340.7
108.7,336.4
374.6,209.6
305.9,158.8
181.2,394.9
371.0,201.0
284.1,246.2
292.1,259.7
130.9,122.5
164.5,221.9
143.1,300.9
305.5,365.6
302.7,108.7
159.2,177.7
322.9,211.3
154.3,329.1
273.8,330.4
354.8,351.7
361.8,221.4
140.7,205.8
262.7,396.2
200.4,384.3
390.8,337.8
376.6,212.3
294.3,392.7
139.5,295.2
205.6,288.6
399.7,207.1
130.4,156.3
303.0,199.2
154.3,352.7
368.9,213.2
320.7,222.1
230.1,164.5
368.1,318.3
266.5,270.8
164.0,126.5
271.3,300.1
